@id,name,highway
23613197,Dillwyn Street,tertiary
23613202,Dillwyn Street,tertiary
23613259,Victoria Road,primary
23801134,Nicander Place,residential
23801207,Harries Street,unclassified
23943450,Long Ridge,residential
23943652,Townhill Road,tertiary
23943769,Waun Wen Road,residential
23949805,The Strand,unclassified
23965667,Baptist Well Street,residential
23965684,Hall Street,residential
23965686,Baptist Well Place,residential
23965732,Symmons Street,residential
23965734,Wheatfield Terrace,residential
23965739,Skinner Street,residential
23965741,Colbourne Terrace,residential
23965757,Peter Street,residential
23965794,Baptist Well Place,residential
23965795,Baptist Well Place,residential
23965796,Baptist Well Place,residential
23965956,Rockland Terrace,residential
24044912,Convent Street,residential
24044913,Brynmelyn Street,unclassified
24044932,Park Terrace,residential
24044936,Convent Street,unclassified
24044938,Convent Street,residential
24401700,Little Wind Street,unclassified
24628559,Caepistyll Street,residential
24628560,Lion Street,residential
26432734,Dillwyn Street,tertiary
26433267,Oystermouth Road,primary
26433273,Oystermouth Road,primary
26433274,Princess Way,tertiary
26624924,Union Street,pedestrian
26624955,Alexandra Road,tertiary
26625171,Wellington Street,unclassified
26745699,West Way,tertiary
27090868,Peter Terrace,residential
27332971,Prince Of Wales Road,residential
27596857,Waun Wen Terrace,residential
27596887,Marsden Street,residential
27596889,Marsden Street,residential
27596893,Joseph Davies' Close,residential
27597519,Gordon Thomas Close,residential
28382536,Page Street,residential
30091060,Welcome Lane,tertiary
30130942,College Street,secondary
30486595,Guildhall Road South,secondary
30915588,The Strand,unclassified
31716720,Castle Street,secondary
31744258,Shoppers Walk Arcade,pedestrian
37090837,New Cut Road,primary
41432519,Argyle Street,residential
41432520,Oystermouth Road,primary
41432522,High Street,secondary
41464786,Carmarthen Road,primary
41886247,Oystermouth Road,primary
41886386,Mumbles Road,primary
41886387,Guildhall Road South,secondary
44139261,Mumbles Road,primary
44167790,New Cut Road,primary
44167792,Quay Parade,primary
44168233,The Strand,tertiary
44289591,North Hill Road,residential
44289592,Portia Terrace,residential
44289593,North Hill Road,residential
44362722,The Strand,tertiary
45063645,New Cut Road,primary
47267161,Furnace Way,residential
49876841,Ysgubor Fach Street,tertiary
49876842,Ysgubor Fach Street,tertiary
50900882,Dillwyn Street,tertiary
52856170,West Way,tertiary
52856856,Oystermouth Road,primary
54034459,Upper High Street,secondary
54034460,Dyfatty Street,primary
55880431,Cilfrow Court,residential
55880433,Allaway Court,residential
55880434,Mainwaring Terrace,residential
55880436,Mainwaring Terrace,residential
55880443,Gordon Thomas Close,residential
55880445,Cwmfelin Way,residential
55880447,Lydbrook Court,residential
55880448,Millwood Court,residential
71764022,Princess Way,tertiary
71764023,York Street,unclassified
71764024,Princess Way,tertiary
71765628,Oxford Street,pedestrian
88543289,St Mary's Square,pedestrian
88543303,Nelson Street,pedestrian
88757405,Alexandra Road,primary
