@id,name,highway
106362617,Brynmill Avenue,residential
106512686,Bryn Road,tertiary
106512688,Waterloo Place,residential
106512689,Trafalgar Place,residential
106517225,Brynmill Avenue,residential
106517227,Marlborough Road,residential
121346941,Gwydr Mews,residential
123433442,Gower Road,primary
123570686,Brynmill Lane,tertiary
123570687,Brynmill Lane,tertiary
123570688,Brynmill Lane,tertiary
123570689,Brynmill Lane,tertiary
123570691,Mumbles Road,primary
123570692,Mumbles Road,primary
123570693,Park Place,residential
123699304,Bryn Road,tertiary
123699305,Bryn Road,tertiary
123699306,Bryn Road,tertiary
123699307,Bryn Road,tertiary
123699308,Brynmill Lane,tertiary
123699310,Cockett Road,primary
123699314,Glanbrydan Avenue,residential
123699316,Gorse Lane,tertiary
123699319,Graiglwyd Road,residential
123699322,Graiglwyd Road,residential
123699324,Pen Y Graig Road,tertiary
123699325,Phillip's Parade,residential
123699327,Saint Helen's Road,secondary
123699328,Saint Helen's Road,secondary
123699329,Saint Helen's Road,secondary
123699340,Terrace Road,residential
123699341,Terrace Road,residential
123699343,Walter Road,primary
123699344,Walter Road,primary
123723623,Pen Y Graig Road,tertiary
123723624,Pen Y Graig Road,tertiary
123723625,Townhill Road,tertiary
133209434,Dylan's View,residential
463440810,Mumbles Road,primary
463440811,Mumbles Road,primary
463440812,Mumbles Road,primary
737655480,Guildhall Road South,secondary
737655482,Guildhall Road South,secondary
737655483,Guildhall Road South,secondary
741043770,Bryn Road,tertiary
835458075,Uplands Crescent,primary
835458076,Sketty Road,primary
835458077,Sketty Road,primary
836332267,Park Place,residential
1032762491,Rhianfa Gardens,residential
1052322115,Clevedon Court,residential
1053369645,Oakwood Road,residential
1090377066,Tycoch Road,tertiary
1191711939,Bullins Lane,residential
1214101629,Uplands Crescent,primary
1218834714,Glanmor Road,tertiary
1222938793,Walter Road,primary
1222938794,St James's Crescent,residential
1235505077,Walter Road,primary
1253252077,Cockett Road,primary
1253255775,Townhill Road,tertiary
1253255776,Lôn Cadog,residential
1460864516,Francis Street,residential
1467844625,Hanover Street,residential
