@id,name,highway
102481677,Maes-yr-Awel,residential
111657775,Bethel Road,tertiary
111657781,Bethel Road,tertiary
121816392,Nantyffin Road South,unclassified
132682755,Trallwn Road,tertiary
135849132,Walters Road,tertiary
135849138,Walters Road,tertiary
135849140,Walters Road,tertiary
139239504,Samlet Road,primary
152899517,Cedar Court,residential
153045851,Heol y Celyn,residential
157265658,Heron Way,unclassified
157265674,Heron Way,unclassified
157272179,Clarion Close,unclassified
157272215,Clarion Close,unclassified
157272219,Samlet Road,primary
157272234,Samlet Road,primary
157272240,Fendrod Way,tertiary
160119611,Clase Road,primary
160119614,Clase Road,primary
160119617,Clase Road,primary
241632803,Moorhen Close,unclassified
241632805,Moorhen Close,unclassified
242245918,Fairfield Court,residential
242245919,Fairfield Court,residential
368371161,Clos yr Hesg,residential
368371164,Clos yr Onnen,residential
368371166,Nant y Creyr,residential
368371168,Sycamore Avenue,residential
374546388,Crymlyn Road,tertiary
374546391,Crymlyn Road,tertiary
382318959,Peniel Green Road,primary
411021738,Pant-y-Blawd Road,residential
411021739,Pant-y-Blawd Road,residential
687197632,Fendrod Way,tertiary
687197633,Fendrod Way,tertiary
687200392,Fendrod Way,tertiary
687200393,Nantyffin Road,primary
687200394,Nantyffin Road,primary
687200395,Nantyffin Road,primary
687200397,Nantyffin Road,primary
687200400,Nantyffin Road,primary
687200402,Nantyffin Road,primary
687205022,Samlet Road,primary
687205023,Samlet Road,primary
687205024,Samlet Road,primary
687205025,Samlet Road,primary
687205026,Samlet Road,primary
687212721,Fendrod Way,tertiary
687212722,Fendrod Way,tertiary
687212723,Fendrod Way,tertiary
687212724,Fendrod Way,tertiary
687214980,Phoenix Way,tertiary
687214981,Phoenix Way,tertiary
687214982,Phoenix Way,tertiary
687214983,Phoenix Way,tertiary
687214984,Phoenix Way,tertiary
687214985,Phoenix Way,tertiary
687214986,Phoenix Way,tertiary
687214987,Phoenix Way,tertiary
687214988,Phoenix Way,tertiary
