@id,name,highway
15522612,Lilliput Lane,residential
15522618,The Paddock,residential
15522647,Huntington Close,residential
15522742,Gulliver's Close,residential
15522791,Huntington Close,residential
15522940,Huntingdon Close,residential
15804639,Havergal Close,residential
15804644,Havergal Close,residential
15804650,Picket Mead Road,residential
15804667,Eastland Close,residential
15804672,Larkspur Drive,residential
15804676,Service Road,residential
15804681,Bettsland,residential
15804682,Lilac Close,residential
15804684,Lilac Close,residential
15899808,Wollacott Mews,residential
15899895,Briarwood Gardens,residential
15900486,Shearwater Close,residential
15900916,Walnut Close,residential
15901622,Gonhill,residential
15902812,Whitestone Close,residential
16277855,Gonhill,residential
16277867,Gonhill,residential
16277887,Bettsland,residential
16277951,Westland Avenue,residential
16277979,Eastmoor Park Crescent,residential
16278031,Hawkstone Close,residential
16278034,Huntsman's Cove,residential
16278039,Huntsman's Cove,residential
16278061,Rushwind Close,residential
16278067,Rushwind Close,residential
16278072,Rushwind Mews,residential
16278082,Fulmar Close,residential
16278097,Ravens Walk,residential
16278114,Druslyn Road,residential
16281939,Silver Close,residential
16281955,Golden Close,residential
16281977,Alder Way,residential
16282081,Lundy Drive,residential
16288389,Sunnybank Close,residential
16288547,Cormorant Way,residential
16288553,Ffordd Draenen Ddu,residential
16288656,Buttercup Court,residential
16288687,Heol y Garreg Wen,residential
16288918,Highmead Close,residential
16288925,Crestacre Close,residential
16288934,Moorland Avenue,residential
16885320,Silver Close,residential
19259439,Sunnybank Court,residential
19259449,Sunnybank Court,residential
19259627,Sunnybank Close,residential
19530303,Alderwood Road,residential
19781211,Castle Acre,residential
19781216,Druids Close,residential
19781230,Lundy Drive,residential
19781247,Gower Place,residential
19781379,Mayals Avenue,residential
19784977,Clyne Drive,residential
19973187,Summerland Lane,residential
19973240,Summerland Lane,residential
19973280,Summerland Lane,residential
21312062,Limeslade Drive,residential
21312259,Sealands Drive,residential
21312378,Bridle Mews,residential
21312448,Sealands Drive,residential
21312470,Sealands Drive,residential
21320414,Westcliff,residential
21320424,Westcliff,residential
21320478,Sarlou Close,residential
21320519,Westcliff,residential
21320771,William Gammon Drive,residential
21320827,William Gammon Drive,residential
21320954,Old Plunch Lane,unclassified
21321293,Libby Way,residential
21321333,Libby Way,residential
21321363,Three Ships Court,residential
21321395,Three Ships Court,residential
21321425,Libby Way,residential
21321563,Nicholl Court,residential
21321581,Nicholl Court,residential
21321621,Nicholl Court,residential
21321778,Cleveland Avenue,residential
21322810,Thistleboon Drive,unclassified
21339452,George Bank,residential
21339467,Clifton Terrace,residential
21536386,Summerland Lane,residential
22663189,Dawlish Close,residential
22663190,Dawlish Close,residential
22663193,Castle Street,residential
22730156,Rotherslade Road,unclassified
22730163,Langland Villas,residential
22730166,Castle Crescent,residential
22730178,Llwyn y Mor,residential
22730186,Llwyn y Mor,residential
22732251,Clifflands Close,unclassified
22874436,Linkside,residential
22874437,Westwinds,residential
22874443,Langland Court Road,residential
22874452,Groves Avenue,residential
22874454,Lansdown,residential
22874495,Langland Court Road,residential
22874521,Brynfield Road,residential
22874563,Bryncerdin Road,residential
22874571,Appledore Place,residential
22874572,Hatherleigh Drive,residential
22943477,Alma Road,unclassified
22987205,Plunch Lane,tertiary
22987276,Westcliff,residential
22987393,The Grove,residential
23337467,Newton Road,tertiary
23337487,Warwick Place,residential
23339036,Whitestone Lane,unclassified
23339043,School Lane,unclassified
23339049,Mixen Close,residential
