@id,name,highway
47270014,Plas-y-Coed Avenue,residential
49023017,Heol Maes Eglwys,tertiary
49023018,Windermere Road,residential
49023020,Llanllienwen Close,residential
49023021,Llanllienwen Road,unclassified
49023023,Llanllienwen Road,unclassified
49023024,Tan-y-lan Terrace,tertiary
49231937,Clos Cenawon,residential
49231938,Clos Cenawon,residential
49231939,Clos Rhedyn,residential
49231940,Penrhyn Court,residential
49231943,Tregelles Court,residential
49231945,Pentewan Close,residential
49231947,Tregarne Close,residential
49234753,Slate Street,residential
49234754,Crown Street,residential
49234759,Harris Street,residential
49234762,Slate Street,residential
49234764,Uplands Terrace,residential
49234765,Horeb Road,residential
49234767,Crown Street,residential
49628809,Vicarage Road,tertiary
49876867,Morris Street,residential
49876874,Green Street,residential
49876876,Clos yr Orsaf,residential
49876879,Slate Street,residential
49876880,Bedford Street,residential
49876881,Glantawe Street,residential
49876882,Glantawe Street,residential
49876883,Clos Camlas,residential
49876884,Morfydd Street,residential
49876885,Banwell Street,residential
49876887,Margam Avenue,residential
49876888,Graig Road,residential
49876890,Globe Street,residential
49876903,Soar Terrace,residential
49876905,Pentrepoeth School Road,residential
49876907,Brayley Road,residential
49876917,Bishop's Walk,residential
49876924,Heol Grug,residential
49876926,Heol Eirlys,residential
49876928,Heol y Rhedyn,residential
49876929,Camellia Drive,residential
49876930,Heol Miaren,residential
55880329,Llys Dol,residential
55880330,Llys Dol,residential
55880331,Llys Dol,residential
55880333,Treharne Road,residential
60849711,Lôn Ithon,residential
60849712,Lôn Camlad,residential
60849714,Lôn Nedd,residential
60849715,Tan-y-lan Terrace,tertiary
60849716,Heol Cefni,residential
60849717,Lan Manor,residential
60849718,Lôn Hafren,residential
60849721,Lôn Gwendraeth,residential
60849725,Lôn Sawdde,residential
60849737,Lôn Claerwen,residential
60849738,Lôn Claerwen,residential
60849778,Cwrt Llwyn Fedwen,residential
60849780,Cwrt Llwyn Fedwen,residential
60849781,Cwrt Cilmeri,residential
60849784,Cwrt Cilmeri,residential
60849787,Llys Dur,residential
60849815,Field Close,residential
60849817,Cwm Arian,residential
60849824,Glyncollen Drive,residential
60849827,Cae-nan,residential
60849831,Glyn Hirnant,residential
60849841,Glyncollen Crescent,residential
60849848,Gwern Fadog Road,residential
60849853,Glyncollen Drive,residential
60849857,Glyncollen Drive,residential
60849863,Cefn Glas,residential
60849864,Enfield Close,residential
60849865,Enfield Close,residential
60849870,Glyncollen Crescent,residential
60849886,Maes-y-Gwernen Close,residential
60849888,Maes-y-Gwernen Close,residential
60849891,Maes-y-Gwernen Close,residential
60849892,Brodorion Drive,residential
60849896,Brodorion Drive,residential
68911256,Park Road,tertiary
68911274,Wheatsheaf Drive,residential
70509135,Fagwr Place,residential
70509139,Mynydd Gelli Wastad Road,unclassified
70509167,Tirpenry Street,residential
70948353,Bryn Parc,residential
70948624,Maes-y-coed,residential
70948625,Bryn Derw Gardens,residential
70948626,Penrice Street,residential
70948627,Tawe View Crescent,residential
70948628,Maes-y-bryn,residential
70948638,Mount Street,residential
70948639,Park Lodge Road,residential
70948642,Harry Street,residential
70948643,Dan-y-parc,residential
70948644,Ger-y-parc,residential
70948645,Faull Street,residential
70948646,Ffordd-y-parc,residential
70948647,Francis Road,residential
70948648,Park Close,residential
70948649,Park Close,residential
90276559,Llanllienwen Road,secondary
90276561,Llanllienwen Road,secondary
92166512,Llys yr Ardd,residential
92166517,Cwrt Ifor Simms,residential
92166526,Bush Road,residential
92166532,Gwernos,residential
92166534,Nixon Terrace,residential
92166548,Rosemary Court,residential
92166551,Heol Gwernen,residential
92166553,Llys Gwernen,residential
92166554,Bryneithin Terrace,residential
92166556,Maes Collen,residential
92166559,Rock Terrace,residential
92166561,Strawberry Place,residential
96570803,Ffordd Cwm Tawe,primary
96570827,Heol Dywyll,unclassified
96570838,Ffordd Cwm Tawe,primary
96570938,Graig Road,residential
122131979,Bath Villas,residential
122131980,Llys y Graig,residential
122135203,Uplands Terrace,residential
139239564,Clase Road,primary
