@id,name,highway
43086360,High Street,primary
43086361,Spring Gardens,residential
43086362,Spring Gardens,residential
43086363,Spring Gardens,residential
43086367,High Street,primary
43093736,Gorseinon Road,primary
69990900,Heol y Mynydd,tertiary
69990905,Heol y Mynydd,tertiary
69990907,Heol y Mynydd,tertiary
69990908,Heol y Mynydd,tertiary
69990909,Heol y Mynydd,tertiary
117334010,Gwalia Crescent,residential
117334012,Penmynydd,residential
156678099,West Street,secondary
156678102,Park Road,residential
241594552,Moorland Green,residential
314564811,Min yr Aber,residential
354565010,Ffordd y Coegylfinir,residential
411021787,High Street,primary
504113827,Llys y Werin,residential
513705581,Wellfield Close,residential
515364295,Park Close,residential
516594940,Heol Y Creyr Bach,residential
516594941,Heol Y Pibydd,residential
516594942,Heol Y Pibydd,residential
516594943,Heol Y Pibydd,residential
516634242,Howards Way,residential
516650814,Mill Street,residential
517374584,Elm Court,residential
610924537,Heol Banc y Felin,residential
616604809,British Legion Club,bus_stop
616604811,British Legion Club,bus_stop
686280063,Gwynfe Road,unclassified
686280064,Gwynfe Road,unclassified
735455682,Heol Y Pibydd,residential
1253230261,Gorseinon Road,primary
1253230262,Heol y Mynydd,tertiary
1377619067,Llannant Road,unclassified
